date,month,year,Temp,Flow,Level,count,october_Flow,november_Flow,december_Temp,january_Temp,feburary_Temp,october_Level,november_Level,rolling_mean_Temp,rolling_std_Temp,rolling_mean_Flow,rolling_std_Flow,rolling_mean_Level,rolling_std_Level
2018-06-29,6,2018,15.016666666666666,0.8109999597072601,0.5889999866485596,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.54375,3.0698475565724865,1.2905333290497463,0.32578547097918914,0.631800003349781,0.02652539361227357
2018-06-30,6,2018,15.05,0.8465000092983246,0.5925000011920929,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.604166666666666,3.0405900708460183,1.261149995525678,0.3247193004776696,0.6294333368539811,0.026765820976995706
2018-07-01,7,2018,16.808333333333334,0.8225000202655792,0.5899999886751175,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.73111111111111,3.007435257209913,1.2289999971787136,0.3185485959569826,0.6268333365519841,0.026678589875478435
2018-07-02,7,2018,15.983333333333334,0.7669999897480011,0.5834999978542328,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.801666666666666,2.986945495117844,1.1964166641235352,0.3139611549077665,0.6240833366910616,0.026754016011448306
2018-07-03,7,2018,15.154166666666669,0.7339999973773956,0.580499991774559,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.804027777777778,2.9863860327423004,1.1635999977588654,0.30892063289861554,0.6212666695316632,0.026745846905519854
2018-07-04,7,2018,17.929166666666667,0.6629999876022339,0.5729999989271164,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.945416666666667,2.983132729000103,1.1331666648387908,0.3118503045879789,0.6184833362698555,0.027292000403609077
2018-07-05,7,2018,21.525,0.6160000115633011,0.5674999952316284,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,16.249027777777776,3.073735388368314,1.1041666661699614,0.31829328098432536,0.6157000030080477,0.02810712577856427
2018-07-06,7,2018,20.6625,0.5990000069141388,0.5649999976158142,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,16.476944444444445,3.140569210839285,1.0766999994715054,0.32530695792366426,0.6129833365480105,0.028953439452382868
2018-07-07,7,2018,17.895833333333332,0.5839999914169312,0.5635000020265579,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,16.54125,3.1494984833841793,1.0497833326458932,0.33170577639647103,0.6103000034888585,0.02970040468003428
2018-07-08,7,2018,16.954166666666666,0.6049999892711639,0.5649999976158142,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,16.63986111111111,3.113156230989799,1.023299998541673,0.3345260361826076,0.6076666697859764,0.030108810656641644
