tag_id,date,stage,origin,fork_length_mm,action,species
989.001039735237,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039735311,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039735534,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039735608,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039735682,2022-05-12,return,hatch_tag,22.9,detect,co
989.001039735830,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039735904,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039736052,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039736126,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039736200,2023-09-23,return,hatch_tag,22.9,detect,co
989.001039736274,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039736348,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039736570,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039736718,2022-05-04,return,hatch_tag,22.9,detect,co
989.001034176066,2021-05-10,return,hatch_tag,25.96,detect,co
989.001034176005,2021-05-11,return,hatch_tag,25.96,detect,co
989.001034176125,2021-05-10,return,hatch_tag,25.96,detect,co
989.001042363276,2023-05-24,return,hatch_tag,,detect,ck
989.001040483417,2022-09-23,return,hatch_tag,72.5,detect,ck
989.001040483407,2022-10-10,return,hatch_tag,72.5,detect,ck
989.001038900117,2023-06-09,return,hatch_tag,5.04,detect,ck
989.001038900118,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900128,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900133,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900138,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900183,2023-06-10,return,hatch_tag,5.04,detect,ck
989.001038900187,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900193,2023-06-09,return,hatch_tag,5.04,detect,ck
989.001038900197,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001039401243,2022-05-19,return,hatch_tag,19.25,detect,co
989.001038900201,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900208,2023-06-09,return,hatch_tag,5.04,detect,ck
989.001038900211,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900214,2023-06-09,return,hatch_tag,5.04,detect,ck
989.001038900215,2023-06-09,return,hatch_tag,5.04,detect,ck
989.001038900224,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001038900232,2023-06-09,return,hatch_tag,5.04,detect,ck
989.001038900236,2023-06-08,return,hatch_tag,5.04,detect,ck
989.001041759578,2023-05-16,return,hatch_tag,17.63,detect,co
989.001040918709,2023-05-20,return,hatch_tag,17.63,detect,co
989.001040918969,2023-05-16,return,hatch_tag,17.63,detect,co
989.001040918149,2023-05-18,return,hatch_tag,17.63,detect,co
989.001040918209,2023-05-18,return,hatch_tag,17.63,detect,co
989.001041738800,2023-05-18,return,hatch_tag,17.63,detect,co
989.001041739466,2023-05-19,return,hatch_tag,17.63,detect,co
989.001041739647,2023-05-31,return,hatch_tag,17.63,detect,co
