tag_id,date,stage,origin,fork_length_mm,action,species
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-18,downstream,wild,142,tag,rbt
989.001039720548,2021-09-18,downstream,wild,142,tag,rbt
989.001039720548,2021-09-19,downstream,wild,142,tag,rbt
989.001039720548,2021-09-19,downstream,wild,142,tag,rbt
989.001044926173,2023-06-06,downstream,wild,76,tag,ck
989.001044926798,2023-05-31,downstream,wild,76,tag,ck
989.001042041728,2022-06-22,downstream,wild,70,tag,ck
989.001042041728,2022-06-22,downstream,wild,70,tag,ck
989.001044930794,2023-06-02,downstream,wild,65,tag,ck
989.001038736387,2022-10-16,downstream,wild,75,tag,ck
989.001044923738,2023-05-30,downstream,wild,150,tag,stl
989.001044923738,2023-05-30,downstream,wild,150,tag,stl
989.001044923738,2023-10-08,downstream,wild,150,tag,stl
989.001044923738,2023-10-08,downstream,wild,150,tag,stl
989.001044923738,2023-10-08,downstream,wild,150,tag,stl
989.001044923738,2023-10-13,downstream,wild,150,tag,stl
989.001044923738,2023-10-13,downstream,wild,150,tag,stl
989.001044923738,2023-11-06,downstream,wild,150,tag,stl
989.001042812367,2023-05-17,downstream,wild,91,tag,co
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-01,downstream,wild,76,tag,ck
989.001038735930,2022-10-02,downstream,wild,76,tag,ck
989.001038735930,2022-10-02,downstream,wild,76,tag,ck
989.001038735930,2022-10-02,downstream,wild,76,tag,ck
989.001038735930,2022-10-02,downstream,wild,76,tag,ck
