watershed,location,earliest_detect_date,tagid
cowichan,202,2023-06-01 18:37:42.070000,989.001042044256
cowichan,202,2023-06-01 05:06:34.610000,989.001042044258
cowichan,202,2023-05-31 23:05:56.520000,989.001042044271
cowichan,202,2023-05-31 11:10:28.410000,989.001042044274
cowichan,202,2023-06-01 03:07:17.030000,989.001042044277
cowichan,202,2023-05-31 22:42:52.040000,989.001042044280
cowichan,202,2023-06-01 23:35:19.190000,989.001042044284
cowichan,202,2023-05-31 12:17:35.940000,989.001042044285
cowichan,202,2023-06-02 00:32:05.790000,989.001042044286
cowichan,202,2023-06-01 03:00:29.790000,989.001042044287
cowichan,202,2023-06-01 05:26:40.030000,989.001042044288
cowichan,202,2023-05-31 23:49:19.620000,989.001042044290
cowichan,202,2023-05-31 11:13:47.870000,989.001042044292
cowichan,202,2023-06-01 14:46:32.010000,989.001042044293
cowichan,202,2023-05-31 22:33:43.850000,989.001042044297
cowichan,202,2023-06-01 05:14:06.560000,989.001042044302
cowichan,202,2023-05-31 10:45:37.540000,989.001042044303
cowichan,202,2023-06-01 12:48:01.820000,989.001042044310
cowichan,202,2023-05-31 23:29:26.280000,989.001042044320
cowichan,202,2023-06-01 00:10:47.610000,989.001042044323
cowichan,202,2023-05-31 11:13:38.410000,989.001042044324
cowichan,202,2023-06-01 03:08:18.950000,989.001042044327
cowichan,202,2023-06-01 00:46:38.080000,989.001042044331
cowichan,202,2023-05-31 11:23:29.610000,989.001042044333
cowichan,202,2023-06-01 22:55:55.270000,989.001042044336
cowichan,202,2023-06-01 00:22:11.120000,989.001042044342
cowichan,202,2023-05-31 11:18:18.950000,989.001042044343
cowichan,202,2023-05-31 21:39:16.910000,989.001042044345
cowichan,202,2023-06-01 00:45:50.650000,989.001042044347
cowichan,202,2023-05-31 11:10:29.540000,989.001042044354
cowichan,202,2023-05-31 11:08:10.550000,989.001042044357
cowichan,202,2023-05-31 10:57:58.340000,989.001042044361
cowichan,202,2023-05-31 23:43:37.340000,989.001042044362
cowichan,202,2023-05-31 22:52:28.170000,989.001042044371
cowichan,202,2023-05-31 11:38:33.270000,989.001042044372
cowichan,202,2023-06-02 01:07:52.520000,989.001042044373
cowichan,202,2023-05-31 11:23:30.900000,989.001042044374
cowichan,202,2023-05-31 10:57:35.040000,989.001042044376
cowichan,202,2023-06-01 01:39:15.760000,989.001042044377
cowichan,202,2023-06-01 04:05:17.720000,989.001042044378
cowichan,202,2023-06-01 12:02:43.710000,989.001042044380
cowichan,202,2023-05-31 11:06:39.220000,989.001042044383
cowichan,202,2023-06-01 01:57:15.060000,989.001042044385
cowichan,202,2023-05-31 12:16:30.120000,989.001042044393
cowichan,202,2023-05-31 23:30:30.510000,989.001042044394
cowichan,202,2023-05-31 23:06:31.850000,989.001042044395
cowichan,202,2023-05-31 11:44:46.230000,989.001042044400
cowichan,202,2023-05-31 23:06:43.600000,989.001042044405
cowichan,202,2023-05-31 11:23:25.670000,989.001042044406
cowichan,202,2023-06-01 00:29:54.240000,989.001042044409
cowichan,202,2023-05-31 23:27:46.350000,989.001042044411
cowichan,202,2023-05-31 11:24:13.540000,989.001042044413
cowichan,202,2023-05-31 11:10:32.650000,989.001042044418
cowichan,202,2023-05-31 11:36:08.890000,989.001042044422
cowichan,202,2023-05-31 23:04:02.180000,989.001042044424
cowichan,202,2023-05-31 22:05:49.350000,989.001042044427
cowichan,202,2023-05-31 11:23:37.250000,989.001042044428
cowichan,202,2023-05-31 11:23:41.040000,989.001042044432
cowichan,202,2023-06-01 12:54:50.270000,989.001042044436
cowichan,202,2023-05-31 11:48:05.880000,989.001042044444
cowichan,202,2023-05-31 11:34:46.280000,989.001042044448
cowichan,202,2023-06-01 02:33:36.250000,989.001042044449
cowichan,202,2023-05-31 11:22:00.510000,989.001042044450
cowichan,202,2023-06-01 01:16:39.410000,989.001042044451
cowichan,202,2023-05-19 09:16:16.300000,989.001042044453
cowichan,202,2023-05-19 09:55:30.380000,989.001042044457
cowichan,202,2023-05-19 10:30:20.200000,989.001042044460
cowichan,202,2023-05-19 11:16:29.170000,989.001042044461
cowichan,202,2023-05-17 17:16:45.110000,989.001042044462
cowichan,202,2023-05-17 09:41:48.900000,989.001042044465
cowichan,202,2023-05-17 20:15:31.370000,989.001042044466
cowichan,202,2023-05-19 09:15:48.370000,989.001042044467
cowichan,202,2023-05-19 16:15:29.710000,989.001042044468
cowichan,202,2023-05-19 18:48:46.230000,989.001042044470
cowichan,202,2023-05-17 22:09:18.310000,989.001042044472
cowichan,202,2023-05-19 12:58:13.460000,989.001042044475
cowichan,202,2023-05-19 13:25:49.630000,989.001042044482
cowichan,202,2023-05-19 14:08:57.330000,989.001042044483
cowichan,202,2023-05-17 09:12:09.820000,989.001042044484
cowichan,202,2023-05-17 09:21:20.520000,989.001042044486
cowichan,202,2023-05-19 15:43:01.120000,989.001042044487
cowichan,202,2023-05-19 21:02:40.960000,989.001042044488
cowichan,202,2023-05-19 10:44:07.630000,989.001042044489
cowichan,202,2023-05-17 09:12:03.870000,989.001042044492
cowichan,202,2023-05-22 13:13:30.650000,989.001042044495
cowichan,202,2023-05-19 09:16:17.690000,989.001042044499
cowichan,202,2023-05-19 09:53:53.110000,989.001042044500
cowichan,202,2023-05-19 10:33:14.250000,989.001042044502
cowichan,202,2023-05-19 20:47:52.340000,989.001042044503
cowichan,202,2023-05-19 09:15:45.350000,989.001042044507
cowichan,202,2023-05-19 09:55:27.350000,989.001042044510
cowichan,202,2023-05-18 18:38:38.980000,989.001042044514
cowichan,202,2023-05-19 09:40:20.020000,989.001042044516
cowichan,202,2023-05-17 13:40:57.680000,989.001042044517
cowichan,202,2023-05-19 16:26:39.500000,989.001042044518
cowichan,202,2023-05-19 10:32:23.190000,989.001042044519
cowichan,202,2023-05-19 16:15:38.080000,989.001042044522
cowichan,202,2023-05-17 09:12:02.290000,989.001042044523
cowichan,202,2023-05-19 10:30:02.300000,989.001042044527
cowichan,202,2023-05-19 09:54:49.790000,989.001042044535
cowichan,202,2023-05-19 09:55:25.560000,989.001042044537
cowichan,202,2023-05-19 18:00:22.660000,989.001042044538
cowichan,202,2023-05-19 19:33:09.970000,989.001042044539
cowichan,202,2023-05-19 13:34:37.970000,989.001042044542
cowichan,202,2023-05-19 12:58:15,989.001042044543
cowichan,202,2023-05-19 10:52:32.250000,989.001042044544
cowichan,202,2023-05-19 20:55:18.580000,989.001042044545
cowichan,202,2023-05-17 09:21:17.670000,989.001042044552
cowichan,202,2023-05-15 11:20:53.450000,989.001042044568
cowichan,202,2023-05-15 09:12:50.650000,989.001042044570
cowichan,202,2023-05-15 09:56:14.720000,989.001042044576
cowichan,202,2023-05-15 14:48:54.060000,989.001042044579
cowichan,202,2023-05-15 12:20:35.230000,989.001042044586
cowichan,202,2023-05-15 11:08:06.850000,989.001042044596
cowichan,202,2023-05-15 16:25:58.210000,989.001042044598
cowichan,202,2023-05-15 13:20:06.500000,989.001042044605
cowichan,202,2023-05-15 10:04:18.120000,989.001042044630
cowichan,202,2023-06-01 00:31:13.550000,989.001042044668
cowichan,202,2023-05-31 11:21:45.210000,989.001042044671
cowichan,202,2023-05-31 22:25:12.790000,989.001042044672
cowichan,202,2023-06-01 00:54:34.540000,989.001042044675
cowichan,202,2023-05-31 21:57:05.470000,989.001042044677
cowichan,202,2023-05-31 23:40:36.700000,989.001042044705
cowichan,202,2023-05-31 23:47:27.260000,989.001042044719
cowichan,202,2023-06-01 01:02:39.630000,989.001042044722
cowichan,202,2023-06-01 03:32:53.950000,989.001042044730
cowichan,202,2023-05-31 23:50:10.480000,989.001042044731
cowichan,202,2023-06-01 01:55:33.720000,989.001042044732
cowichan,202,2023-05-31 21:10:45.470000,989.001042044734
cowichan,202,2023-06-01 01:59:32.020000,989.001042044735
cowichan,202,2023-05-31 11:21:59.740000,989.001042044738
cowichan,202,2023-06-01 12:32:48.100000,989.001042044743
cowichan,202,2023-06-01 03:34:57.590000,989.001042044747
cowichan,202,2023-05-31 11:45:43.860000,989.001042044749
cowichan,202,2023-05-31 23:05:06.510000,989.001042044752
cowichan,202,2023-05-31 22:48:07.590000,989.001042044757
cowichan,202,2023-05-31 22:24:46.570000,989.001042044758
cowichan,202,2023-05-31 12:23:44.030000,989.001042044764
cowichan,202,2023-06-01 02:20:51.390000,989.001042044767
cowichan,202,2023-05-31 23:12:49.300000,989.001042044768
cowichan,202,2023-05-31 21:24:18.040000,989.001042044771
cowichan,202,2023-05-31 12:08:28.630000,989.001042044772
cowichan,202,2023-05-31 22:36:57,989.001042044774
cowichan,202,2023-05-31 16:28:04.170000,989.001042044779
cowichan,202,2023-06-01 01:35:30.830000,989.001042044785
cowichan,202,2023-05-31 12:09:00.820000,989.001042044786
cowichan,202,2023-05-31 12:41:16.250000,989.001042044787
cowichan,202,2023-05-31 21:16:34.460000,989.001042044788
cowichan,202,2023-06-01 02:06:04.010000,989.001042044792
cowichan,202,2023-05-31 16:14:34.730000,989.001042044801
cowichan,202,2023-06-01 13:23:48.520000,989.001042044802
cowichan,202,2023-06-01 11:11:21.100000,989.001042044804
cowichan,202,2023-05-31 22:47:45.420000,989.001042044805
cowichan,202,2023-05-31 12:07:45.940000,989.001042044806
cowichan,202,2023-05-31 20:25:08.520000,989.001042044811
cowichan,202,2023-05-31 20:38:30.090000,989.001042044812
cowichan,202,2023-05-31 12:08:36.840000,989.001042044813
cowichan,202,2023-06-01 05:14:48.340000,989.001042044821
cowichan,202,2023-05-31 23:19:03.030000,989.001042044829
cowichan,202,2023-05-31 23:04:42.680000,989.001042044833
cowichan,202,2023-06-01 00:21:27.080000,989.001042044837
cowichan,202,2023-06-02 03:56:22.590000,989.001042044839
cowichan,202,2023-05-31 23:07:27.400000,989.001042044850
cowichan,202,2023-05-31 20:11:31.130000,989.001042044852
cowichan,202,2023-06-12 12:08:42.030000,989.001042044954
cowichan,202,2023-05-23 20:43:59.870000,989.001042044958
cowichan,202,2023-05-19 09:31:47.670000,989.001042044961
cowichan,202,2023-05-23 13:52:02.830000,989.001042044962
cowichan,202,2023-05-23 20:53:51.440000,989.001042044963
cowichan,202,2023-06-06 12:19:52.850000,989.001042044964
cowichan,202,2023-06-06 21:34:49.850000,989.001042044966
cowichan,202,2023-06-06 12:47:22.900000,989.001042044969
cowichan,202,2023-05-23 15:35:19.600000,989.001042044971
cowichan,202,2023-05-23 14:25:45.350000,989.001042044984
cowichan,202,2023-05-19 09:31:31.060000,989.001042044985
cowichan,202,2023-05-23 18:49:14.050000,989.001042044986
cowichan,202,2023-05-23 13:48:06.890000,989.001042044993
cowichan,202,2023-05-19 19:10:29.210000,989.001042044994
cowichan,202,2023-05-23 21:04:33.300000,989.001042044995
cowichan,202,2023-05-19 13:05:01.090000,989.001042044997
cowichan,202,2023-05-19 13:25:00.610000,989.001042044998
cowichan,202,2023-06-06 12:35:03.510000,989.001042045000
cowichan,202,2023-05-23 15:36:46.960000,989.001042045004
cowichan,202,2023-08-04 21:19:53.360000,989.001042045006
cowichan,202,2023-05-23 21:06:41.630000,989.001042045013
cowichan,202,2023-05-23 20:58:21.250000,989.001042045015
cowichan,202,2023-06-07 21:58:19.730000,989.001042045016
cowichan,202,2023-05-19 10:02:19.020000,989.001042045018
cowichan,202,2023-05-24 15:33:43.600000,989.001042045021
cowichan,202,2023-05-19 12:31:19.400000,989.001042045023
cowichan,202,2023-05-23 13:48:21.280000,989.001042045024
cowichan,202,2023-05-23 15:44:52.770000,989.001042045025
cowichan,202,2023-05-19 18:48:41.930000,989.001042045026
cowichan,202,2023-05-23 13:37:53.900000,989.001042045027
cowichan,202,2023-05-23 16:08:23.080000,989.001042045029
cowichan,202,2023-05-23 20:08:52.610000,989.001042045031
cowichan,202,2023-05-19 10:32:10.450000,989.001042045033
cowichan,202,2023-05-23 20:44:01.190000,989.001042045034
cowichan,202,2023-05-23 17:21:14.440000,989.001042045035
cowichan,202,2023-05-19 12:58:12.590000,989.001042045036
cowichan,202,2023-06-12 11:26:53.060000,989.001042045037
cowichan,202,2023-05-23 14:00:15.520000,989.001042045039
cowichan,202,2023-06-12 14:05:50.070000,989.001042045047
cowichan,202,2023-05-05 13:12:44.820000,989.001042045053
cowichan,202,2023-05-08 10:55:28.040000,989.001042045082
cowichan,202,2023-05-12 09:44:39.670000,989.001042045154
cowichan,202,2023-05-10 20:51:35.590000,989.001042045157
cowichan,202,2023-05-10 14:38:39.440000,989.001042045167
cowichan,202,2023-05-10 20:33:44.390000,989.001042045174
cowichan,202,2023-05-12 10:59:35.840000,989.001042045176
cowichan,202,2023-05-10 17:13:12.090000,989.001042045202
cowichan,202,2023-05-10 20:40:27.990000,989.001042045217
cowichan,202,2023-05-10 17:48:01.020000,989.001042045234
cowichan,202,2023-05-12 09:25:46.790000,989.001042045241
cowichan,202,2023-05-10 11:04:49.630000,989.001042045245
cowichan,202,2023-05-10 21:12:42.700000,989.001042045252
cowichan,202,2023-05-26 21:11:29.080000,989.001042045353
cowichan,202,2023-05-26 13:49:37.090000,989.001042045359
cowichan,202,2023-05-26 13:52:42.910000,989.001042045360
cowichan,202,2023-05-26 23:11:02.630000,989.001042045365
cowichan,202,2023-05-26 14:47:31.060000,989.001042045366
cowichan,202,2023-05-26 13:53:03.100000,989.001042045416
cowichan,202,2023-05-26 13:29:32.050000,989.001042045422
cowichan,202,2023-05-26 17:33:08.140000,989.001042045426
cowichan,202,2023-05-26 14:44:02.240000,989.001042045429
cowichan,202,2023-05-26 13:47:30.440000,989.001042045433
cowichan,202,2023-05-26 13:46:29.190000,989.001042045435
cowichan,202,2023-05-26 14:20:41.420000,989.001042045442
cowichan,202,2023-05-26 13:50:14.140000,989.001042045451
cowichan,202,2023-05-26 14:40:55.050000,989.001042045468
cowichan,202,2023-05-26 15:38:57.230000,989.001042045477
cowichan,202,2023-05-26 14:47:09.060000,989.001042045479
cowichan,202,2023-05-27 00:36:10.230000,989.001042045482
cowichan,202,2023-05-26 13:49:33.560000,989.001042045501
cowichan,202,2023-05-27 20:09:12.050000,989.001042045513
cowichan,202,2023-05-26 13:50:53.470000,989.001042045540
cowichan,202,2023-05-26 14:23:40.760000,989.001042045542
cowichan,202,2023-05-26 14:29:53.930000,989.001042045551
cowichan,202,2023-05-12 11:09:06.920000,989.001042045557
cowichan,202,2023-05-12 12:38:24.410000,989.001042045588
cowichan,202,2023-05-12 13:58:02.680000,989.001042045600
cowichan,202,2023-05-12 20:38:36.990000,989.001042045611
cowichan,202,2023-05-12 12:19:43.500000,989.001042045614
cowichan,202,2023-06-19 23:32:23.620000,989.001042045620
cowichan,202,2023-05-12 12:27:21.940000,989.001042045638
cowichan,202,2023-05-12 09:38:43.070000,989.001042045651
cowichan,202,2023-05-15 11:10:40.460000,989.001042045732
cowichan,202,2023-05-28 00:57:26,989.001042045754
cowichan,202,2023-05-27 05:21:46.010000,989.001042045762
cowichan,202,2023-05-26 16:05:31.730000,989.001042045772
cowichan,202,2023-05-26 17:07:23.900000,989.001042045791
cowichan,202,2023-05-26 15:16:06.480000,989.001042045812
cowichan,202,2023-05-26 22:23:58.800000,989.001042045891
cowichan,202,2023-05-26 20:17:23.260000,989.001042045892
cowichan,202,2023-05-26 15:35:07.430000,989.001042045894
cowichan,202,2023-05-26 17:45:28.010000,989.001042045907
cowichan,202,2023-05-26 15:08:56.660000,989.001042045914
cowichan,202,2023-05-26 14:44:16.830000,989.001042045935
cowichan,202,2023-05-26 16:19:26.200000,989.001042045940
cowichan,202,2023-05-26 15:36:55.230000,989.001042045951
cowichan,202,2023-05-08 13:27:02.150000,989.001042045955
cowichan,202,2023-05-08 14:20:50.190000,989.001042045964
cowichan,202,2023-05-10 20:53:37.820000,989.001042045977
cowichan,202,2023-05-08 14:55:33.330000,989.001042045978
cowichan,202,2023-05-08 10:54:53.330000,989.001042045979
cowichan,202,2023-05-08 16:18:34.950000,989.001042045982
cowichan,202,2023-05-08 12:18:13.080000,989.001042045993
cowichan,202,2023-05-08 12:15:08.400000,989.001042045998
cowichan,202,2023-05-08 12:27:55.960000,989.001042046006
cowichan,202,2023-05-08 19:37:14.970000,989.001042046010
cowichan,202,2023-05-08 14:00:07.200000,989.001042046017
cowichan,202,2023-05-08 13:28:53.270000,989.001042046020
cowichan,202,2023-05-08 13:16:43.280000,989.001042046025
cowichan,202,2023-05-08 14:32:34.380000,989.001042046044
cowichan,202,2023-05-08 11:22:21.190000,989.001042046046
cowichan,202,2023-05-08 15:31:47.690000,989.001042046048
cowichan,202,2022-06-11 11:37:44.500000,989.001042046262
cowichan,202,2022-06-11 11:09:06.220000,989.001042046267
cowichan,202,2022-06-11 12:23:53.840000,989.001042046271
cowichan,202,2022-06-11 12:46:42.400000,989.001042046274
cowichan,202,2022-06-11 11:41:04.850000,989.001042046281
cowichan,202,2022-06-11 12:43:28.500000,989.001042046282
cowichan,202,2022-06-11 12:49:43.580000,989.001042046288
cowichan,202,2022-06-11 12:36:58.690000,989.001042046293
cowichan,202,2022-06-11 11:38:35.270000,989.001042046300
cowichan,202,2022-06-11 13:36:52.500000,989.001042046322
cowichan,202,2022-06-10 19:01:26.610000,989.001042046353
cowichan,202,2022-06-10 15:03:14.890000,989.001042046372
cowichan,202,2022-06-10 16:26:39.880000,989.001042046386
cowichan,202,2022-06-10 16:56:22.460000,989.001042046398
cowichan,202,2022-06-10 19:04:14.540000,989.001042046401
cowichan,202,2022-06-10 21:22:23.780000,989.001042046406
cowichan,202,2022-06-09 14:41:03.030000,989.001042046455
cowichan,202,2022-06-10 11:24:22.780000,989.001042046471
cowichan,202,2022-12-26 14:59:08.500000,989.001042046485
cowichan,202,2022-06-10 15:34:44.770000,989.001042046491
cowichan,202,2022-06-09 15:06:35.930000,989.001042046513
cowichan,202,2022-06-10 11:07:01.330000,989.001042046532
cowichan,202,2022-06-09 15:04:24.390000,989.001042046548
cowichan,202,2022-06-13 13:06:29.720000,989.001042046679
cowichan,202,2022-06-13 14:31:07.390000,989.001042046684
cowichan,202,2022-06-13 14:08:22.620000,989.001042046688
cowichan,202,2022-06-13 12:43:12.080000,989.001042046690
cowichan,202,2022-06-13 13:48:39.670000,989.001042046703
cowichan,202,2022-06-13 13:19:25,989.001042046712
cowichan,202,2022-06-13 12:52:05.160000,989.001042046715
cowichan,202,2022-06-13 13:19:35.290000,989.001042046724
cowichan,202,2022-06-13 12:42:09.830000,989.001042046729
cowichan,202,2022-06-13 13:48:51.840000,989.001042046730
cowichan,202,2022-06-13 13:19:51.760000,989.001042046755
cowichan,202,2022-06-13 11:48:42.560000,989.001042046756
cowichan,202,2022-06-13 12:40:45.110000,989.001042046762
cowichan,202,2022-06-13 11:49:27.960000,989.001042046781
cowichan,202,2022-06-13 11:49:07.710000,989.001042046787
cowichan,202,2022-06-13 12:59:51.600000,989.001042046791
cowichan,202,2022-06-13 12:03:37.080000,989.001042046794
cowichan,202,2022-06-13 11:47:40.980000,989.001042046798
cowichan,202,2022-06-13 12:15:03.500000,989.001042046800
cowichan,202,2022-06-13 11:52:17.800000,989.001042046813
cowichan,202,2022-06-11 12:54:48.800000,989.001042046825
cowichan,202,2022-06-13 12:56:55.250000,989.001042046830
cowichan,202,2022-06-13 12:14:58.620000,989.001042046836
cowichan,202,2022-06-11 11:32:37.400000,989.001042046843
cowichan,202,2022-06-11 11:36:53.490000,989.001042046845
cowichan,202,2022-06-11 11:22:53.880000,989.001042046866
cowichan,202,2022-06-11 11:17:41.270000,989.001042046888
cowichan,202,2022-06-11 10:23:16.060000,989.001042046890
cowichan,202,2022-06-11 11:32:00.560000,989.001042046905
cowichan,202,2022-06-11 11:12:52.720000,989.001042046907
cowichan,202,2022-06-11 10:30:16.710000,989.001042046912
cowichan,202,2022-06-11 10:38:05.680000,989.001042046930
cowichan,202,2022-06-11 10:37:27,989.001042046948
cowichan,202,2022-06-09 13:13:20.610000,989.001042046983
cowichan,202,2022-06-09 14:33:08.470000,989.001042047023
cowichan,202,2022-06-09 13:13:26.660000,989.001042047046
cowichan,202,2022-06-08 15:11:20.840000,989.001042047078
cowichan,202,2022-06-09 14:04:45.430000,989.001042047264
cowichan,202,2022-06-09 13:48:03.130000,989.001042047271
cowichan,202,2022-06-09 14:46:32.890000,989.001042047284
cowichan,202,2022-06-09 14:01:12.820000,989.001042047289
cowichan,202,2022-06-09 14:04:54.110000,989.001042047307
cowichan,202,2022-06-09 13:48:10.560000,989.001042047327
cowichan,202,2022-06-10 18:24:37.080000,989.001042047361
cowichan,202,2022-06-10 19:03:48.790000,989.001042047394
cowichan,202,2022-06-10 16:26:32.700000,989.001042047426
cowichan,202,2022-06-08 15:04:36.200000,989.001042047488
cowichan,202,2022-06-10 12:46:53.240000,989.001042047560
cowichan,202,2022-06-10 12:58:30.630000,989.001042047615
cowichan,202,2022-06-17 14:26:51.230000,989.001042047657
cowichan,202,2022-06-17 13:47:14.900000,989.001042047659
cowichan,202,2022-06-17 17:32:22.780000,989.001042047665
cowichan,202,2022-06-20 20:28:44.430000,989.001042047676
cowichan,202,2022-06-20 13:37:59.810000,989.001042047677
cowichan,202,2022-06-17 13:50:34.470000,989.001042047701
cowichan,202,2022-06-17 12:54:01.390000,989.001042047706
cowichan,202,2022-06-17 16:24:11.470000,989.001042047712
cowichan,202,2022-06-17 13:35:27.800000,989.001042047713
cowichan,202,2022-06-17 20:31:47.100000,989.001042047722
cowichan,202,2022-06-17 14:28:40.670000,989.001042047724
cowichan,202,2022-06-17 12:59:42.780000,989.001042047727
cowichan,202,2022-06-17 12:48:23.250000,989.001042047730
cowichan,202,2022-06-17 12:48:29.220000,989.001042047731
cowichan,202,2022-06-17 13:30:59,989.001042047741
cowichan,202,2022-06-17 15:07:43.270000,989.001042047742
cowichan,202,2022-06-17 12:57:33.840000,989.001042047745
cowichan,202,2022-06-17 12:56:25.930000,989.001042047746
cowichan,202,2022-06-17 13:57:51.720000,989.001042047748
cowichan,202,2022-06-17 16:46:36.580000,989.001042047756
cowichan,202,2022-11-22 08:25:22.260000,989.001042511509
cowichan,202,2023-06-07 11:29:37.390000,989.001044923661
cowichan,202,2023-06-06 12:49:53.770000,989.001044923686
cowichan,202,2023-06-06 10:33:48.180000,989.001044923701
cowichan,202,2023-06-06 11:17:24.130000,989.001044923702
cowichan,202,2023-06-06 12:27:50.820000,989.001044923728
cowichan,202,2023-06-06 12:00:14.910000,989.001044923736
cowichan,202,2023-05-30 17:53:44.210000,989.001044923738
cowichan,202,2023-06-07 16:50:07.780000,989.001044923741
cowichan,202,2023-06-04 23:38:45.200000,989.001044923751
cowichan,202,2023-06-02 01:41:05.700000,989.001044923762
cowichan,202,2023-06-03 02:39:27.930000,989.001044923770
cowichan,202,2023-06-05 23:17:40.110000,989.001044923784
cowichan,202,2023-06-01 05:03:35.890000,989.001044923785
cowichan,202,2023-06-01 23:52:13.380000,989.001044923788
cowichan,202,2023-05-31 00:35:44.790000,989.001044923796
cowichan,202,2023-06-04 23:36:54.510000,989.001044923804
cowichan,202,2023-05-31 12:48:05.710000,989.001044923808
cowichan,202,2023-06-05 14:02:38.420000,989.001044923811
cowichan,202,2023-06-12 14:54:00.270000,989.001044923835
cowichan,202,2023-06-07 12:45:38.870000,989.001044923838
cowichan,202,2023-06-07 13:56:42.470000,989.001044923857
cowichan,202,2023-06-05 12:07:09.280000,989.001044923861
cowichan,202,2023-06-06 11:03:52.200000,989.001044923872
cowichan,202,2023-06-02 22:25:48.390000,989.001044923887
cowichan,202,2023-06-07 15:56:31.910000,989.001044923889
cowichan,202,2023-06-05 13:56:16.100000,989.001044923891
cowichan,202,2023-06-02 17:46:33.310000,989.001044923907
cowichan,202,2023-06-07 11:49:08.100000,989.001044923922
cowichan,202,2023-06-07 11:19:58.020000,989.001044923959
cowichan,202,2023-06-07 10:11:05.040000,989.001044923960
cowichan,202,2023-06-07 10:20:39.620000,989.001044923982
cowichan,202,2023-06-06 11:03:45.020000,989.001044923983
cowichan,202,2023-06-06 12:55:52.730000,989.001044923992
cowichan,202,2023-06-06 11:57:12.970000,989.001044923999
cowichan,202,2023-05-31 14:34:29.680000,989.001044924000
cowichan,202,2023-06-02 00:46:50.120000,989.001044924025
cowichan,202,2023-06-07 10:24:24.600000,989.001044924027
cowichan,202,2023-06-01 00:37:22.910000,989.001044924030
cowichan,202,2023-06-05 10:39:32.300000,989.001044924032
cowichan,202,2023-06-07 11:30:12.720000,989.001044924074
cowichan,202,2023-05-31 13:09:01.570000,989.001044924089
cowichan,202,2023-05-26 12:37:51.060000,989.001044924095
cowichan,202,2023-05-31 05:36:18.330000,989.001044924098
cowichan,202,2023-06-06 12:37:15.390000,989.001044924106
cowichan,202,2023-06-05 11:55:25.800000,989.001044924115
cowichan,202,2023-05-26 11:22:52.690000,989.001044924120
cowichan,202,2023-05-26 12:10:18.780000,989.001044924121
cowichan,202,2023-06-06 10:20:58.880000,989.001044924141
cowichan,202,2023-06-03 02:17:51.030000,989.001044924152
cowichan,202,2023-05-26 12:27:50.540000,989.001044924162
cowichan,202,2023-05-30 16:11:01.380000,989.001044924214
cowichan,202,2023-05-31 13:10:54.130000,989.001044924222
cowichan,202,2023-06-06 10:32:00.050000,989.001044924223
cowichan,202,2023-06-07 13:15:59.900000,989.001044924232
cowichan,202,2023-06-07 16:57:13.980000,989.001044924234
cowichan,202,2023-05-30 22:51:57.120000,989.001044924242
cowichan,202,2023-05-26 12:26:16.640000,989.001044924247
cowichan,202,2023-06-07 10:31:59.810000,989.001044924255
cowichan,202,2023-06-06 11:47:03.670000,989.001044924269
cowichan,202,2023-06-06 10:56:16.170000,989.001044924277
cowichan,202,2023-06-07 11:34:21.390000,989.001044924280
cowichan,202,2023-06-07 10:19:44.900000,989.001044924362
cowichan,202,2023-05-31 02:22:39.190000,989.001044924366
cowichan,202,2023-06-05 00:29:00.350000,989.001044924370
cowichan,202,2023-06-06 12:41:32.870000,989.001044924410
cowichan,202,2023-05-31 03:44:39.760000,989.001044924439
cowichan,202,2023-06-07 11:25:55.510000,989.001044924444
cowichan,202,2023-06-05 10:47:54.890000,989.001044924462
cowichan,202,2023-06-07 10:41:00.080000,989.001044924480
cowichan,202,2023-06-07 10:27:54.240000,989.001044924483
cowichan,202,2023-05-26 13:29:41.410000,989.001044924485
cowichan,202,2023-06-02 03:06:11.470000,989.001044924487
cowichan,202,2023-06-01 18:57:29.660000,989.001044924501
cowichan,202,2023-05-26 13:59:12.120000,989.001044924505
cowichan,202,2023-06-07 10:12:57.760000,989.001044924508
cowichan,202,2023-06-07 12:16:38.540000,989.001044924523
cowichan,202,2023-06-06 13:48:08.940000,989.001044924525
cowichan,202,2023-06-05 09:55:26.790000,989.001044924530
cowichan,202,2023-06-06 17:50:16.430000,989.001044924533
cowichan,202,2023-06-07 12:12:06.910000,989.001044924541
cowichan,202,2023-06-07 12:19:34.350000,989.001044924584
cowichan,202,2023-05-30 15:23:21.650000,989.001044924590
cowichan,202,2023-05-31 14:05:23.430000,989.001044924596
cowichan,202,2023-06-01 21:04:56.930000,989.001044924604
cowichan,202,2023-06-06 12:21:29.640000,989.001044924623
cowichan,202,2023-06-06 10:57:18.930000,989.001044924629
cowichan,202,2023-06-07 10:27:14.590000,989.001044924632
cowichan,202,2023-06-06 11:09:39.080000,989.001044924634
cowichan,202,2023-06-07 13:37:39.870000,989.001044924650
cowichan,202,2023-06-07 12:56:40.980000,989.001044924665
cowichan,202,2023-06-05 11:24:33.820000,989.001044924681
cowichan,202,2023-05-31 00:43:17.050000,989.001044924682
cowichan,202,2023-06-07 11:54:00.090000,989.001044924716
cowichan,202,2023-06-03 04:07:59.780000,989.001044924734
cowichan,202,2023-06-01 23:39:51.040000,989.001044924744
cowichan,202,2023-05-31 23:23:45.820000,989.001044924760
cowichan,202,2023-06-05 11:49:48.490000,989.001044924791
