tagid,watershed,earliest_detect_date,source,species
989.001041740067,goldstream,2023-05-17 21:55:49.290000,hatch_tag,co
989.001041740069,goldstream,2023-06-10 03:53:23.520000,hatch_tag,co
989.001041740070,goldstream,2023-05-19 06:05:59.730000,hatch_tag,co
989.001041740073,goldstream,2023-05-16 21:34:39.820000,hatch_tag,co
989.001041740074,goldstream,2023-05-21 18:41:45.730000,hatch_tag,co
989.001041740085,goldstream,2023-05-15 23:50:18.370000,hatch_tag,co
989.001041740087,goldstream,2023-05-28 21:50:25.040000,hatch_tag,co
989.001041740094,goldstream,2023-05-17 21:06:40.500000,hatch_tag,co
989.001041740096,goldstream,2023-05-29 21:42:57.470000,hatch_tag,co
989.001041740099,goldstream,2023-05-30 22:29:06.010000,hatch_tag,co
989.001041740100,goldstream,2023-05-31 23:34:01.560000,hatch_tag,co
989.001041740102,goldstream,2023-05-17 23:04:18.080000,hatch_tag,co
989.001041740103,goldstream,2023-05-18 06:12:01.090000,hatch_tag,co
989.001041740104,goldstream,2023-05-19 06:07:40.770000,hatch_tag,co
989.001041740108,goldstream,2023-06-03 23:34:25.070000,hatch_tag,co
989.001041740112,goldstream,2023-05-16 00:27:57.320000,hatch_tag,co
989.001041740113,goldstream,2023-05-17 23:24:51.130000,hatch_tag,co
989.001041740119,goldstream,2023-05-30 04:17:01.520000,hatch_tag,co
989.001041740134,goldstream,2023-05-17 16:38:33.840000,hatch_tag,co
989.001041740135,goldstream,2023-05-19 06:23:39.280000,hatch_tag,co
989.001041740137,goldstream,2023-05-18 11:17:51.070000,hatch_tag,co
989.001041740144,goldstream,2023-05-20 10:09:23.100000,hatch_tag,co
989.001041740152,goldstream,2023-06-01 04:40:33.580000,hatch_tag,co
989.001041740159,goldstream,2023-05-29 23:13:37.450000,hatch_tag,co
989.001041740163,goldstream,2023-05-18 00:19:16.520000,hatch_tag,co
989.001041740167,goldstream,2023-05-16 23:43:51.220000,hatch_tag,co
989.001041740168,goldstream,2023-05-29 22:55:17.830000,hatch_tag,co
989.001041740185,goldstream,2023-05-16 21:57:34.800000,hatch_tag,co
989.001041740189,goldstream,2023-05-17 21:18:28.370000,hatch_tag,co
989.001041740190,goldstream,2023-05-18 16:38:19.110000,hatch_tag,co
989.001041740191,goldstream,2023-05-17 21:48:56.700000,hatch_tag,co
989.001041740193,goldstream,2023-05-19 06:04:43.320000,hatch_tag,co
989.001041740198,goldstream,2023-05-17 00:28:06.950000,hatch_tag,co
989.001041740206,goldstream,2023-06-15 04:29:08.660000,hatch_tag,co
989.001041740207,goldstream,2023-05-17 23:41:04.340000,hatch_tag,co
989.001041740210,goldstream,2023-05-15 22:26:03.990000,hatch_tag,co
989.001041740214,goldstream,2023-05-17 23:53:38.470000,hatch_tag,co
989.001041740215,goldstream,2023-05-20 06:24:11.430000,hatch_tag,co
989.001041740219,goldstream,2023-05-18 16:34:59.920000,hatch_tag,co
989.001041740220,goldstream,2023-05-17 16:48:31.340000,hatch_tag,co
989.001041740221,goldstream,2023-05-31 22:45:28.830000,hatch_tag,co
989.001041740227,goldstream,2023-05-15 23:23:55.410000,hatch_tag,co
989.001041740228,goldstream,2023-05-17 00:25:19.270000,hatch_tag,co
989.001041740234,goldstream,2023-05-18 17:02:19.970000,hatch_tag,co
989.001041740235,goldstream,2023-05-17 21:51:30.830000,hatch_tag,co
989.001041740236,goldstream,2023-05-17 23:34:33.400000,hatch_tag,co
989.001041740237,goldstream,2023-05-17 21:04:32.250000,hatch_tag,co
989.001041740247,goldstream,2023-05-18 23:22:06.990000,hatch_tag,co
989.001041740252,goldstream,2023-05-19 17:24:33.070000,hatch_tag,co
989.001041740255,goldstream,2023-05-21 07:18:31.080000,hatch_tag,co
989.001041740258,goldstream,2023-05-25 21:24:43.390000,hatch_tag,co
989.001041740261,goldstream,2023-05-19 17:36:32.680000,hatch_tag,co
989.001041740265,goldstream,2023-05-19 17:46:32.960000,hatch_tag,co
989.001041740270,goldstream,2023-05-29 21:42:14.540000,hatch_tag,co
989.001041740271,goldstream,2023-05-20 06:37:43.140000,hatch_tag,co
989.001041740272,goldstream,2023-05-22 19:52:57.840000,hatch_tag,co
989.001041740274,goldstream,2023-05-20 06:26:00.790000,hatch_tag,co
989.001041740291,goldstream,2023-05-17 21:12:26.390000,hatch_tag,co
989.001041740293,goldstream,2023-05-18 16:44:27.290000,hatch_tag,co
989.001041740294,goldstream,2023-05-17 22:58:34.170000,hatch_tag,co
989.001041740296,goldstream,2023-05-26 21:42:09.810000,hatch_tag,co
989.001041740303,goldstream,2023-05-15 21:57:15.470000,hatch_tag,co
989.001041740310,goldstream,2023-05-19 06:27:07.980000,hatch_tag,co
989.001041740311,goldstream,2023-05-18 17:05:03.350000,hatch_tag,co
989.001041740313,goldstream,2023-05-15 23:42:53.090000,hatch_tag,co
989.001041740317,goldstream,2023-05-17 22:55:55.320000,hatch_tag,co
989.001041740320,goldstream,2023-05-16 11:28:21.480000,hatch_tag,co
989.001041740321,goldstream,2023-05-18 22:29:56.620000,hatch_tag,co
989.001041740323,goldstream,2023-05-18 23:57:56.730000,hatch_tag,co
989.001041740339,goldstream,2023-05-19 17:25:28.440000,hatch_tag,co
989.001041740345,goldstream,2023-05-20 06:40:51.130000,hatch_tag,co
989.001041740346,goldstream,2023-05-20 06:25:21.830000,hatch_tag,co
989.001041740348,goldstream,2023-05-17 22:26:45.160000,hatch_tag,co
989.001041740352,goldstream,2023-05-18 00:15:56.210000,hatch_tag,co
989.001041740355,goldstream,2023-05-16 21:42:54.560000,hatch_tag,co
989.001041740356,goldstream,2023-05-21 07:30:33.330000,hatch_tag,co
989.001041740357,goldstream,2023-05-21 06:37:47.640000,hatch_tag,co
989.001041740363,goldstream,2023-05-17 21:22:08.820000,hatch_tag,co
989.001041740364,goldstream,2023-05-20 13:54:14.100000,hatch_tag,co
989.001041740365,goldstream,2023-05-19 00:38:02.740000,hatch_tag,co
989.001041740370,goldstream,2023-05-18 16:52:04.740000,hatch_tag,co
989.001041740376,goldstream,2023-05-19 00:11:01.700000,hatch_tag,co
989.001041740378,goldstream,2023-05-19 17:14:34.740000,hatch_tag,co
989.001041740379,goldstream,2023-05-19 17:43:05.810000,hatch_tag,co
989.001041740383,goldstream,2023-05-18 00:07:18.040000,hatch_tag,co
989.001041740384,goldstream,2023-05-16 21:18:54.880000,hatch_tag,co
989.001041740386,goldstream,2023-05-16 22:32:24.890000,hatch_tag,co
989.001041740387,goldstream,2023-05-19 06:04:37.720000,hatch_tag,co
989.001041740388,goldstream,2023-05-20 10:11:37.800000,hatch_tag,co
989.001041740397,goldstream,2023-05-19 17:26:07.410000,hatch_tag,co
989.001041740400,goldstream,2023-05-19 17:27:35.190000,hatch_tag,co
989.001041740402,goldstream,2023-05-16 21:14:37.150000,hatch_tag,co
989.001041740411,goldstream,2023-05-18 23:45:44.530000,hatch_tag,co
989.001041740413,goldstream,2023-05-19 06:09:22.260000,hatch_tag,co
989.001041740414,goldstream,2023-05-17 23:26:35.060000,hatch_tag,co
989.001041740419,goldstream,2023-05-22 19:29:29.470000,hatch_tag,co
989.001041740422,goldstream,2023-05-17 00:24:48.080000,hatch_tag,co
989.001041740424,goldstream,2023-05-17 21:50:24.220000,hatch_tag,co
989.001041740431,goldstream,2023-05-18 05:56:43.460000,hatch_tag,co
989.001041740433,goldstream,2023-05-18 00:28:54.710000,hatch_tag,co
989.001041740434,goldstream,2023-05-19 15:08:37.900000,hatch_tag,co
989.001041740435,goldstream,2023-05-20 06:37:45.560000,hatch_tag,co
989.001041740436,goldstream,2023-05-17 23:53:48.300000,hatch_tag,co
989.001041740441,goldstream,2023-05-15 23:14:35.390000,hatch_tag,co
989.001041740446,goldstream,2023-05-26 21:36:13.770000,hatch_tag,co
989.001041740447,goldstream,2023-05-25 01:43:28.760000,hatch_tag,co
989.001041740448,goldstream,2023-05-27 22:02:07.430000,hatch_tag,co
989.001041740450,goldstream,2023-05-17 21:28:19.390000,hatch_tag,co
989.001041740459,goldstream,2023-05-14 21:05:05.790000,hatch_tag,co
989.001041740465,goldstream,2023-05-19 17:47:32.260000,hatch_tag,co
989.001041740467,goldstream,2023-05-29 21:42:55.080000,hatch_tag,co
989.001041740468,goldstream,2023-05-27 22:29:43.580000,hatch_tag,co
989.001041740470,goldstream,2023-05-15 05:23:09.440000,hatch_tag,co
989.001041740473,goldstream,2023-05-29 23:02:50.990000,hatch_tag,co
989.001041740478,goldstream,2023-05-18 00:01:27.410000,hatch_tag,co
989.001041740480,goldstream,2023-05-17 21:45:10.390000,hatch_tag,co
989.001041740490,goldstream,2023-05-16 00:16:08.710000,hatch_tag,co
989.001041740493,goldstream,2023-05-19 17:44:17.140000,hatch_tag,co
989.001041740495,goldstream,2023-05-15 21:14:26.380000,hatch_tag,co
989.001041740499,goldstream,2023-05-14 21:23:20.380000,hatch_tag,co
989.001041740501,goldstream,2023-05-17 21:04:35.040000,hatch_tag,co
989.001041740504,goldstream,2023-05-19 17:27:27.290000,hatch_tag,co
989.001041740506,goldstream,2023-05-16 22:43:57.750000,hatch_tag,co
989.001041740510,goldstream,2023-05-18 11:21:02.160000,hatch_tag,co
989.001041740514,goldstream,2023-05-20 14:51:37.030000,hatch_tag,co
989.001041740515,goldstream,2023-05-17 23:36:58.310000,hatch_tag,co
989.001041740520,goldstream,2023-05-24 03:26:51.930000,hatch_tag,co
989.001041740521,goldstream,2023-05-20 06:33:57.080000,hatch_tag,co
989.001041740522,goldstream,2023-05-16 23:38:42.770000,hatch_tag,co
989.001041740523,goldstream,2023-05-28 22:59:48.580000,hatch_tag,co
989.001041740530,goldstream,2023-05-16 22:53:54.650000,hatch_tag,co
989.001041740534,goldstream,2023-05-18 22:56:17.250000,hatch_tag,co
989.001041740537,goldstream,2023-05-19 13:38:42.290000,hatch_tag,co
989.001041740542,goldstream,2023-05-17 21:15:35.700000,hatch_tag,co
989.001041740543,goldstream,2023-05-16 22:55:00.330000,hatch_tag,co
989.001041740544,goldstream,2023-05-15 23:42:24.130000,hatch_tag,co
989.001041740547,goldstream,2023-05-16 22:47:51.220000,hatch_tag,co
989.001041740553,goldstream,2023-05-23 20:27:08.350000,hatch_tag,co
989.001041740554,goldstream,2023-05-25 04:32:08.190000,hatch_tag,co
989.001041740558,goldstream,2023-05-27 04:29:35.970000,hatch_tag,co
989.001041740559,goldstream,2023-05-17 00:32:53.190000,hatch_tag,co
989.001041740567,goldstream,2023-05-19 00:02:59.560000,hatch_tag,co
989.001041740569,goldstream,2023-06-15 04:18:06.110000,hatch_tag,co
989.001041740570,goldstream,2023-05-19 14:50:34.440000,hatch_tag,co
989.001041740573,goldstream,2023-05-17 21:35:07.130000,hatch_tag,co
989.001041740574,goldstream,2023-05-20 06:25:58.070000,hatch_tag,co
989.001041740582,goldstream,2023-05-17 05:36:44.510000,hatch_tag,co
989.001041740587,goldstream,2023-05-19 17:13:10.700000,hatch_tag,co
989.001041740588,goldstream,2023-05-19 00:13:32.550000,hatch_tag,co
989.001041740589,goldstream,2023-05-28 21:40:12.400000,hatch_tag,co
989.001041740592,goldstream,2023-05-21 06:23:46.990000,hatch_tag,co
989.001041740595,goldstream,2023-05-17 00:39:42.640000,hatch_tag,co
989.001041740605,goldstream,2023-05-30 21:49:11.620000,hatch_tag,co
989.001041740606,goldstream,2023-05-16 23:38:40.310000,hatch_tag,co
989.001041740610,goldstream,2023-05-15 23:13:37.380000,hatch_tag,co
989.001041740613,goldstream,2023-05-16 23:11:53.770000,hatch_tag,co
989.001041740615,goldstream,2023-05-15 23:34:58.200000,hatch_tag,co
989.001041740616,goldstream,2023-05-28 21:34:02.910000,hatch_tag,co
989.001041740618,goldstream,2023-05-19 17:35:45.940000,hatch_tag,co
989.001041740625,goldstream,2023-05-19 17:46:43.760000,hatch_tag,co
989.001041740626,goldstream,2023-05-17 05:10:46.620000,hatch_tag,co
989.001041740630,goldstream,2023-05-17 05:26:53.270000,hatch_tag,co
989.001041740636,goldstream,2023-05-17 19:37:52.450000,hatch_tag,co
989.001041740639,goldstream,2023-05-17 16:29:46.460000,hatch_tag,co
989.001041740649,goldstream,2023-05-20 06:25:57.320000,hatch_tag,co
989.001041740656,goldstream,2023-05-16 21:15:06.370000,hatch_tag,co
989.001041740660,goldstream,2023-05-20 06:40:43.310000,hatch_tag,co
989.001041740663,goldstream,2023-05-28 22:22:46.270000,hatch_tag,co
989.001041740664,goldstream,2023-05-23 20:39:23.520000,hatch_tag,co
989.001041740665,goldstream,2023-05-19 17:26:06.460000,hatch_tag,co
989.001041740666,goldstream,2023-05-19 00:07:44.370000,hatch_tag,co
989.001041740667,goldstream,2023-05-16 21:39:06.480000,hatch_tag,co
989.001041740671,goldstream,2023-05-16 21:19:27.340000,hatch_tag,co
989.001041740673,goldstream,2023-06-05 18:39:58.450000,hatch_tag,co
989.001041740678,goldstream,2023-05-21 06:47:00.660000,hatch_tag,co
989.001041740685,goldstream,2023-05-16 00:24:58.620000,hatch_tag,co
989.001041740687,goldstream,2023-05-20 06:38:33.090000,hatch_tag,co
989.001041740692,goldstream,2023-05-18 22:40:27.530000,hatch_tag,co
989.001041740695,goldstream,2023-05-18 00:04:33.590000,hatch_tag,co
989.001041740696,goldstream,2023-05-15 22:53:32.240000,hatch_tag,co
989.001041740703,goldstream,2023-05-17 00:04:59.860000,hatch_tag,co
989.001041740705,goldstream,2023-05-19 05:54:58.220000,hatch_tag,co
989.001041740707,goldstream,2023-05-16 21:08:59.970000,hatch_tag,co
989.001041740710,goldstream,2023-05-17 00:44:13.090000,hatch_tag,co
989.001041740714,goldstream,2023-05-17 00:44:57.630000,hatch_tag,co
989.001041740717,goldstream,2023-05-18 23:18:17.780000,hatch_tag,co
989.001041740726,goldstream,2023-05-19 00:14:05.180000,hatch_tag,co
989.001041740731,goldstream,2023-05-17 05:35:01.020000,hatch_tag,co
989.001041740733,goldstream,2023-05-17 00:09:28.080000,hatch_tag,co
989.001041740736,goldstream,2023-05-16 11:28:25.520000,hatch_tag,co
989.001041740739,goldstream,2023-05-15 23:28:40.930000,hatch_tag,co
989.001041740740,goldstream,2023-05-17 23:10:28.780000,hatch_tag,co
989.001041740749,goldstream,2023-05-16 23:15:35.390000,hatch_tag,co
989.001041740751,goldstream,2023-05-19 06:26:32.200000,hatch_tag,co
989.001041740753,goldstream,2023-05-17 16:48:48.920000,hatch_tag,co
989.001041740754,goldstream,2023-05-15 23:40:22.540000,hatch_tag,co
989.001041740758,goldstream,2023-05-14 23:38:41.420000,hatch_tag,co
989.001041740759,goldstream,2023-05-22 19:36:36.190000,hatch_tag,co
989.001041740772,goldstream,2023-05-17 22:40:42.430000,hatch_tag,co
989.001041740776,goldstream,2023-05-23 20:09:27.710000,hatch_tag,co
989.001041740777,goldstream,2023-05-17 23:02:45.170000,hatch_tag,co
989.001041740779,goldstream,2023-05-23 20:09:36.070000,hatch_tag,co
989.001041740783,goldstream,2023-05-16 21:20:32.700000,hatch_tag,co
989.001041740784,goldstream,2023-05-17 23:53:59.920000,hatch_tag,co
989.001041740785,goldstream,2023-05-18 16:27:55.450000,hatch_tag,co
989.001041740787,goldstream,2023-05-20 10:11:55.310000,hatch_tag,co
989.001041740794,goldstream,2023-05-19 07:17:41.720000,hatch_tag,co
989.001041740797,goldstream,2023-05-23 04:22:21.190000,hatch_tag,co
989.001041740803,goldstream,2023-05-19 17:45:27.790000,hatch_tag,co
989.001041740812,goldstream,2023-05-26 21:58:06.850000,hatch_tag,co
989.001041740817,goldstream,2023-05-28 22:37:58.640000,hatch_tag,co
989.001041740819,goldstream,2023-05-21 06:37:21,hatch_tag,co
989.001041740821,goldstream,2023-05-20 06:40:33.550000,hatch_tag,co
989.001041740826,goldstream,2023-05-16 21:37:22.420000,hatch_tag,co
989.001041740830,goldstream,2023-05-18 23:40:49.500000,hatch_tag,co
989.001041740837,goldstream,2023-05-20 10:10:56.370000,hatch_tag,co
989.001041740845,goldstream,2023-05-17 00:35:41.580000,hatch_tag,co
989.001041740846,goldstream,2023-05-17 00:43:12.120000,hatch_tag,co
989.001041740847,goldstream,2023-05-20 06:40:37.260000,hatch_tag,co
989.001041740852,goldstream,2023-05-16 23:58:54.630000,hatch_tag,co
989.001041740854,goldstream,2023-05-19 17:12:45.020000,hatch_tag,co
989.001041740858,goldstream,2023-05-16 11:17:39.870000,hatch_tag,co
989.001041740861,goldstream,2023-06-15 22:29:25.450000,hatch_tag,co
989.001041740862,goldstream,2023-05-17 21:04:29.450000,hatch_tag,co
989.001041740863,goldstream,2023-05-15 23:45:33.300000,hatch_tag,co
989.001041740869,goldstream,2023-05-16 23:06:46.400000,hatch_tag,co
989.001041740870,goldstream,2023-05-20 06:30:45.610000,hatch_tag,co
989.001041740876,goldstream,2023-05-19 17:27:50.080000,hatch_tag,co
989.001041740877,goldstream,2023-05-19 15:08:14.240000,hatch_tag,co
989.001041740886,goldstream,2023-05-16 21:25:32.520000,hatch_tag,co
989.001041740890,goldstream,2023-05-26 21:39:28.600000,hatch_tag,co
989.001041740896,goldstream,2023-05-28 21:52:03.150000,hatch_tag,co
989.001041740900,goldstream,2023-06-14 22:49:48,hatch_tag,co
989.001041740912,goldstream,2023-05-16 22:44:59.040000,hatch_tag,co
989.001041740913,goldstream,2023-05-16 23:48:31.630000,hatch_tag,co
989.001041740914,goldstream,2023-05-18 00:28:02.270000,hatch_tag,co
989.001041740917,goldstream,2023-05-19 17:14:31.900000,hatch_tag,co
989.001041740921,goldstream,2023-05-19 00:01:56.430000,hatch_tag,co
989.001041740925,goldstream,2023-05-19 15:07:40.970000,hatch_tag,co
989.001041740927,goldstream,2023-05-18 06:12:14.980000,hatch_tag,co
989.001041740928,goldstream,2023-05-16 23:57:39.170000,hatch_tag,co
989.001041740932,goldstream,2023-05-28 22:36:06.180000,hatch_tag,co
989.001041740936,goldstream,2023-05-17 16:36:31,hatch_tag,co
989.001041740938,goldstream,2023-05-28 22:23:48.850000,hatch_tag,co
989.001041740940,goldstream,2023-05-22 19:53:05.110000,hatch_tag,co
989.001041740943,goldstream,2023-05-17 21:06:43.600000,hatch_tag,co
989.001041740950,goldstream,2023-05-18 16:27:59.360000,hatch_tag,co
989.001041740952,goldstream,2023-05-16 23:45:14.700000,hatch_tag,co
989.001041740953,goldstream,2023-05-15 21:20:21.230000,hatch_tag,co
989.001041740955,goldstream,2023-05-18 22:59:09.370000,hatch_tag,co
989.001041740957,goldstream,2023-05-17 00:15:39.570000,hatch_tag,co
989.001041740964,goldstream,2023-05-27 22:02:07.860000,hatch_tag,co
989.001041740965,goldstream,2023-05-18 16:52:20.030000,hatch_tag,co
989.001041740971,goldstream,2023-06-13 04:20:11.620000,hatch_tag,co
989.001041740972,goldstream,2023-05-15 23:39:50.620000,hatch_tag,co
989.001041740974,goldstream,2023-05-15 23:44:52.600000,hatch_tag,co
989.001041740975,goldstream,2023-05-17 21:06:32.280000,hatch_tag,co
989.001041740976,goldstream,2023-05-19 17:24:25.640000,hatch_tag,co
989.001041740977,goldstream,2023-05-18 16:40:10.340000,hatch_tag,co
989.001041740982,goldstream,2023-05-18 12:58:50.100000,hatch_tag,co
989.001041740992,goldstream,2023-05-21 06:36:55.100000,hatch_tag,co
989.001041740994,goldstream,2023-05-29 23:01:34.780000,hatch_tag,co
989.001041741006,goldstream,2023-05-16 23:53:38.210000,hatch_tag,co
989.001041741015,goldstream,2023-05-26 21:46:00.680000,hatch_tag,co
989.001041741020,goldstream,2023-05-28 22:32:41.070000,hatch_tag,co
989.001041741024,goldstream,2023-05-16 21:30:10.820000,hatch_tag,co
989.001041741032,goldstream,2023-05-24 04:31:45.620000,hatch_tag,co
989.001041741038,goldstream,2023-05-17 23:54:52.270000,hatch_tag,co
989.001041741043,goldstream,2023-05-18 23:55:52.420000,hatch_tag,co
989.001041741046,goldstream,2023-05-21 07:18:40.610000,hatch_tag,co
989.001041741051,goldstream,2023-05-17 23:56:40.310000,hatch_tag,co
989.001041741055,goldstream,2023-05-17 23:36:48.340000,hatch_tag,co
989.001041741056,goldstream,2023-05-17 00:01:27.510000,hatch_tag,co
989.001041741057,goldstream,2023-05-18 16:22:52.120000,hatch_tag,co
989.001041741059,goldstream,2023-05-17 22:27:10.180000,hatch_tag,co
989.001041741060,goldstream,2023-05-23 20:09:51.260000,hatch_tag,co
989.001041741067,goldstream,2023-05-22 20:07:06.110000,hatch_tag,co
989.001041741068,goldstream,2023-05-17 16:28:54.220000,hatch_tag,co
989.001041741081,goldstream,2023-05-18 23:57:05.310000,hatch_tag,co
989.001041741085,goldstream,2023-05-16 23:37:52.840000,hatch_tag,co
989.001041741086,goldstream,2023-05-19 17:14:17.330000,hatch_tag,co
989.001041741087,goldstream,2023-05-18 06:07:34.280000,hatch_tag,co
989.001041741092,goldstream,2023-05-27 21:48:51.810000,hatch_tag,co
989.001041741096,goldstream,2023-05-18 23:38:39.750000,hatch_tag,co
989.001041741101,goldstream,2023-05-19 13:39:12.400000,hatch_tag,co
989.001041741102,goldstream,2023-05-20 06:28:52.960000,hatch_tag,co
989.001041741105,goldstream,2023-05-18 23:34:15.290000,hatch_tag,co
989.001041741106,goldstream,2023-05-16 23:38:55.890000,hatch_tag,co
989.001041741107,goldstream,2023-05-21 18:40:27.140000,hatch_tag,co
989.001041741111,goldstream,2023-05-27 04:29:37.400000,hatch_tag,co
989.001041741129,goldstream,2023-05-16 00:05:49.550000,hatch_tag,co
989.001041741134,goldstream,2023-05-30 22:55:34.870000,hatch_tag,co
989.001041741135,goldstream,2023-05-16 21:08:14.340000,hatch_tag,co
989.001041741139,goldstream,2023-05-26 21:45:31.830000,hatch_tag,co
989.001041741140,goldstream,2023-05-16 23:05:58.010000,hatch_tag,co
989.001041741143,goldstream,2023-05-19 13:38:41.300000,hatch_tag,co
989.001041741151,goldstream,2023-05-16 21:34:59.280000,hatch_tag,co
989.001041741158,goldstream,2023-05-20 06:33:25.600000,hatch_tag,co
989.001041741164,goldstream,2023-05-21 06:37:06.440000,hatch_tag,co
989.001041741167,goldstream,2023-06-03 00:07:21.250000,hatch_tag,co
989.001041741170,goldstream,2023-05-17 22:56:01.380000,hatch_tag,co
989.001041741172,goldstream,2023-05-17 00:31:17.190000,hatch_tag,co
989.001041741174,goldstream,2023-06-01 23:16:10.300000,hatch_tag,co
989.001041741176,goldstream,2023-05-27 21:58:03.890000,hatch_tag,co
989.001041741180,goldstream,2023-05-30 23:24:44.980000,hatch_tag,co
989.001041741184,goldstream,2023-05-17 00:03:19.630000,hatch_tag,co
989.001041741187,goldstream,2023-05-17 20:53:52.580000,hatch_tag,co
989.001041741188,goldstream,2023-05-23 20:39:22.240000,hatch_tag,co
989.001041741190,goldstream,2023-05-22 19:29:12.670000,hatch_tag,co
989.001041741199,goldstream,2023-05-30 23:14:22.110000,hatch_tag,co
989.001041741201,goldstream,2023-05-20 06:26:40.980000,hatch_tag,co
989.001041741205,goldstream,2023-05-18 00:18:31.740000,hatch_tag,co
989.001041741211,goldstream,2023-05-14 22:21:20.910000,hatch_tag,co
989.001041741212,goldstream,2023-05-22 19:49:23.240000,hatch_tag,co
989.001041741214,goldstream,2023-05-17 16:39:12.460000,hatch_tag,co
989.001041741216,goldstream,2023-06-11 03:58:06.190000,hatch_tag,co
989.001041741218,goldstream,2023-05-17 23:58:16.830000,hatch_tag,co
989.001041741223,goldstream,2023-05-21 18:43:32.990000,hatch_tag,co
989.001041741229,goldstream,2023-06-02 04:50:31.440000,hatch_tag,co
989.001041741230,goldstream,2023-05-16 23:43:31.230000,hatch_tag,co
989.001041741233,goldstream,2023-05-16 23:40:22.790000,hatch_tag,co
989.001041741234,goldstream,2023-05-20 10:14:30.340000,hatch_tag,co
989.001041741235,goldstream,2023-05-21 07:17:17.220000,hatch_tag,co
989.001041741237,goldstream,2023-05-16 11:28:21.860000,hatch_tag,co
989.001041741240,goldstream,2023-05-15 21:30:24.250000,hatch_tag,co
989.001041741241,goldstream,2023-05-21 06:52:27.710000,hatch_tag,co
989.001041741242,goldstream,2023-05-17 00:03:57.980000,hatch_tag,co
989.001041741250,goldstream,2023-05-16 00:22:55.110000,hatch_tag,co
989.001041741252,goldstream,2023-05-23 20:27:05.500000,hatch_tag,co
989.001041741258,goldstream,2023-05-20 06:26:36.620000,hatch_tag,co
989.001041741259,goldstream,2023-05-16 23:38:31,hatch_tag,co
989.001041741261,goldstream,2023-05-17 16:29:49.710000,hatch_tag,co
989.001041741264,goldstream,2023-05-16 22:37:33.420000,hatch_tag,co
989.001041741265,goldstream,2023-05-15 23:09:16.430000,hatch_tag,co
989.001041741266,goldstream,2023-05-20 10:20:51.500000,hatch_tag,co
989.001041741267,goldstream,2023-05-17 23:57:07.550000,hatch_tag,co
989.001041741273,goldstream,2023-05-17 21:06:39.310000,hatch_tag,co
989.001041741277,goldstream,2023-05-30 04:34:34.370000,hatch_tag,co
989.001041741278,goldstream,2023-05-19 13:38:34.800000,hatch_tag,co
989.001041741279,goldstream,2023-05-16 22:57:33.660000,hatch_tag,co
989.001041741282,goldstream,2023-05-15 23:24:05.390000,hatch_tag,co
989.001041741288,goldstream,2023-05-19 17:20:33.580000,hatch_tag,co
989.001041741289,goldstream,2023-05-23 20:41:43.350000,hatch_tag,co
989.001041743905,nanaimo,2022-08-10 12:58:46.020000,river,rbt
989.001041743926,nanaimo,2022-07-13 07:53:21.930000,river,rbt
989.001041751307,nanaimo,2023-06-09 06:40:44.610000,hatch_tag,ck
989.001041751309,nanaimo,2023-06-10 03:52:32.580000,hatch_tag,ck
989.001041751312,nanaimo,2023-06-09 03:03:35.690000,hatch_tag,ck
989.001041751316,nanaimo,2023-06-08 22:46:45.150000,hatch_tag,ck
989.001041751317,nanaimo,2023-06-09 04:43:05.520000,hatch_tag,ck
989.001041751319,nanaimo,2023-06-09 02:51:37.690000,hatch_tag,ck
989.001041751325,nanaimo,2023-06-09 20:45:50.060000,hatch_tag,ck
989.001041751326,nanaimo,2023-06-09 02:32:19.290000,hatch_tag,ck
989.001041751331,nanaimo,2023-06-09 04:36:23.930000,hatch_tag,ck
989.001041751336,nanaimo,2023-06-09 02:05:45.760000,hatch_tag,ck
989.001041751340,nanaimo,2023-06-09 02:26:34.350000,hatch_tag,ck
989.001041751341,nanaimo,2023-06-09 03:22:22.440000,hatch_tag,ck
989.001041751344,nanaimo,2023-06-09 20:47:54.890000,hatch_tag,ck
989.001041751345,nanaimo,2023-06-09 06:10:19.320000,hatch_tag,ck
989.001041751346,nanaimo,2023-06-09 02:49:56.050000,hatch_tag,ck
989.001041751347,nanaimo,2023-06-10 01:48:45.950000,hatch_tag,ck
989.001041751351,nanaimo,2023-06-09 02:05:18.790000,hatch_tag,ck
989.001041751355,nanaimo,2023-06-09 06:38:41.940000,hatch_tag,ck
989.001041751362,nanaimo,2023-06-08 15:27:35.960000,hatch_tag,ck
989.001041751365,nanaimo,2023-06-08 23:10:43.720000,hatch_tag,ck
989.001041751368,nanaimo,2023-06-09 02:37:36.180000,hatch_tag,ck
989.001041751370,nanaimo,2023-06-10 06:38:26.260000,hatch_tag,ck
989.001041751372,nanaimo,2023-06-09 02:05:55.690000,hatch_tag,ck
989.001041751373,nanaimo,2023-06-09 03:01:20.160000,hatch_tag,ck
989.001041751375,nanaimo,2023-06-09 03:11:21.870000,hatch_tag,ck
989.001041751379,nanaimo,2023-06-09 03:21:10.860000,hatch_tag,ck
989.001041751382,nanaimo,2023-06-08 23:02:05.180000,hatch_tag,ck
989.001041751383,nanaimo,2023-06-10 04:24:05,hatch_tag,ck
989.001041751385,nanaimo,2023-06-09 06:30:24.840000,hatch_tag,ck
989.001041751386,nanaimo,2023-06-08 23:16:01.950000,hatch_tag,ck
989.001041751389,nanaimo,2023-06-09 20:40:22.280000,hatch_tag,ck
